country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Andorra,AND,5/10/2021,31633,26931,4702,,393,40.94,34.86,6.09,5086,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Andorra,AND,5/17/2021,32317,27613,4704,,98,41.83,35.74,6.09,1268,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Andorra,https://www.govern.ad/covid19_newsletter/
Angola,AGO,3/1/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,3/8/2021,6169,6169,,,881,0.02,0.02,,27,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,3/18/2021,49000,49000,,,4283,0.15,0.15,,130,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,3/24/2021,87022,87022,,,6044,0.26,0.26,,184,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,3/29/2021,130750,130750,,,8057,0.4,0.4,,245,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,4/6/2021,181578,181578,,,6354,0.55,0.55,,193,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,4/11/2021,245442,245442,,,10939,0.75,0.75,,333,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,4/19/2021,395447,395447,,,18751,1.2,1.2,,571,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,4/23/2021,456349,456349,,,16736,1.39,1.39,,509,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,5/12/2021,626572,586377,40195,,8959,1.91,1.78,0.12,273,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,5/18/2021,681502,606287,75215,,9127,2.07,1.84,0.23,278,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,5/21/2021,757535,630984,126551,,16093,2.3,1.92,0.39,490,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,5/26/2021,859979,663049,196930,,21876,2.62,2.02,0.6,666,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Angola,AGO,5/31/2021,909215,679034,230181,,12888,2.77,2.07,0.7,392,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Anguilla,AIA,2/4/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Anguilla,AIA,2/13/2021,1341,1341,,,149,8.94,8.94,,9932,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Anguilla,AIA,2/14/2021,2762,2762,,1421,331,18.41,18.41,,22064,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Anguilla,AIA,2/26/2021,3929,3929,,,97,26.19,26.19,,6466,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Anguilla,AIA,3/9/2021,4700,4700,,,70,31.33,31.33,,4666,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Anguilla,AIA,3/13/2021,5000,5000,,,73,33.33,33.33,,4866,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Anguilla,AIA,3/19/2021,5348,5348,,,60,35.65,35.65,,3999,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Anguilla,AIA,4/12/2021,5835,5835,,,20,38.89,38.89,,1333,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Anguilla,AIA,4/22/2021,6898,6115,783,,106,45.98,40.76,5.22,7066,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Anguilla,AIA,5/17/2021,13235,8811,4424,,253,88.22,58.73,29.49,16864,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Anguilla,AIA,5/28/2021,14443,9004,5439,,110,96.27,60.02,36.26,7332,Oxford/AstraZeneca,World Health Organization,https://covid19.who.int/
Antigua and Barbuda,ATG,2/16/2021,0,0,,,,0,0,,,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,3/15/2021,24164,24164,,,895,24.68,24.68,,9139,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,3/19/2021,25677,25677,,,600,26.22,26.22,,6127,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,3/25/2021,26424,26424,,,161,26.98,26.98,,1644,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,3/31/2021,26836,26836,,,77,27.4,27.4,,786,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,4/3/2021,27032,27032,,,67,27.6,27.6,,684,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,4/14/2021,27592,27592,,,51,28.18,28.18,,521,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,4/16/2021,28414,28414,,,154,29.02,29.02,,1573,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,4/17/2021,28639,28639,,225,179,29.24,29.24,,1828,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,4/22/2021,29754,29754,,,250,30.38,30.38,,2553,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,5/7/2021,31085,31085,,,89,31.74,31.74,,909,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,5/11/2021,31262,31262,,,63,31.92,31.92,,643,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,5/17/2021,34441,31860,2581,,460,35.17,32.53,2.64,4697,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,5/21/2021,39519,32469,7050,,952,40.36,33.16,7.2,9721,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,5/25/2021,42009,32759,9250,,900,42.9,33.45,9.45,9190,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,5/26/2021,44230,32876,11354,2221,1036,45.17,33.57,11.59,10579,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,5/27/2021,45939,33024,12915,1709,1098,46.91,33.72,13.19,11212,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Antigua and Barbuda,ATG,5/29/2021,48347,33214,15133,,1172,49.37,33.92,15.45,11968,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/investingforwellness/photos/a.274442642995717/1175314882908484/
Argentina,ARG,12/29/2020,700,,,,,0,,,,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,12/31/2020,32013,,,,15656,0.07,,,346,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/4/2021,39599,,,,6483,0.09,,,143,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/8/2021,107542,,,,10519,0.24,,,233,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/13/2021,166833,,,,13323,0.37,,,295,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/15/2021,200759,,,,13317,0.44,,,295,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/20/2021,247933,243539,4394,,11586,0.55,0.54,0.01,256,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/21/2021,265724,249372,16352,17791,11704,0.59,0.55,0.04,259,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/22/2021,279602,254456,25146,13878,11263,0.62,0.56,0.06,249,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/23/2021,288064,258876,29188,8462,11124,0.64,0.57,0.06,246,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/24/2021,292023,260036,31987,3959,10342,0.65,0.58,0.07,229,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/25/2021,292386,260122,32264,363,9046,0.65,0.58,0.07,200,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/26/2021,305880,266969,38911,13494,9626,0.68,0.59,0.09,213,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/27/2021,318033,272323,45710,12153,10014,0.7,0.6,0.1,222,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/28/2021,327999,276548,51451,9966,8896,0.73,0.61,0.11,197,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/29/2021,344034,278451,65583,16035,9205,0.76,0.62,0.15,204,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,1/30/2021,366384,281023,85361,22350,11189,0.81,0.62,0.19,248,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/1/2021,375851,281577,94274,,11924,0.83,0.62,0.21,264,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/3/2021,396562,284196,112366,,11218,0.88,0.63,0.25,248,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/4/2021,444018,297717,146301,47456,16574,0.98,0.66,0.32,367,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/6/2021,471383,307501,163882,,15000,1.04,0.68,0.36,332,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/7/2021,501152,319316,181836,29769,18576,1.11,0.71,0.4,411,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/8/2021,511582,322318,189264,10430,19390,1.13,0.71,0.42,429,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/9/2021,513178,322975,190203,1596,18139,1.14,0.71,0.42,401,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/10/2021,535303,337772,197531,22125,19820,1.18,0.75,0.44,439,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/11/2021,572928,362649,210279,37625,18416,1.27,0.8,0.47,407,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/12/2021,591632,368023,223609,18704,19133,1.31,0.81,0.49,423,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/13/2021,606245,371629,234616,14613,19266,1.34,0.82,0.52,426,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/14/2021,609605,372122,237483,3360,15493,1.35,0.82,0.53,343,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/15/2021,609791,372181,237610,186,14030,1.35,0.82,0.53,310,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/16/2021,611169,373253,237916,1378,13999,1.35,0.83,0.53,310,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/17/2021,612322,374002,238320,1153,11003,1.35,0.83,0.53,243,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/18/2021,635583,392399,243184,23261,8951,1.41,0.87,0.54,198,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/19/2021,668654,414958,253696,33071,11003,1.48,0.92,0.56,243,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/20/2021,707148,445614,261534,38494,14415,1.56,0.99,0.58,319,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/21/2021,720267,456929,263338,13119,15809,1.59,1.01,0.58,350,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/22/2021,722234,458822,263412,1967,16063,1.6,1.02,0.58,355,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/23/2021,746615,481689,264926,24381,19349,1.65,1.07,0.59,428,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/24/2021,780455,513394,267061,33840,24019,1.73,1.14,0.59,531,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/25/2021,829832,558831,271001,49377,27750,1.84,1.24,0.6,614,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/26/2021,903915,620635,283280,74083,33609,2,1.37,0.63,744,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/27/2021,984895,694470,290425,80980,39678,2.18,1.54,0.64,878,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,2/28/2021,1025003,731571,293432,40108,43534,2.27,1.62,0.65,963,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/1/2021,1049169,755212,293957,24166,46705,2.32,1.67,0.65,1033,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/2/2021,1126108,823446,302662,76939,54213,2.49,1.82,0.67,1200,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/3/2021,1181292,874916,306376,55184,57262,2.61,1.94,0.68,1267,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/4/2021,1252461,941695,310766,71169,60376,2.77,2.08,0.69,1336,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/5/2021,1357596,1030504,327092,105135,64812,3,2.28,0.72,1434,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/7/2021,1526078,1182874,343204,,71582,3.38,2.62,0.76,1584,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/8/2021,1546699,1202998,343701,20621,71076,3.42,2.66,0.76,1573,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/9/2021,1648957,1301787,347170,102258,74693,3.65,2.88,0.77,1653,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/10/2021,1774438,1424984,349454,125481,84735,3.93,3.15,0.77,1875,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/11/2021,1919074,1564555,354519,144636,95230,4.25,3.46,0.78,2107,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/12/2021,2098205,1719543,378662,179131,105801,4.64,3.8,0.84,2341,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/13/2021,2294738,1876113,418625,196533,121843,5.08,4.15,0.93,2696,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/14/2021,2381429,1932696,448733,86691,122193,5.27,4.28,0.99,2704,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/15/2021,2404194,1952883,451311,22765,122499,5.32,4.32,1,2710,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/16/2021,2541362,2064529,476833,137168,127486,5.62,4.57,1.06,2821,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/17/2021,2668103,2170116,497987,126741,127666,5.9,4.8,1.1,2825,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/18/2021,2805153,2289249,515904,137050,126583,6.21,5.07,1.14,2801,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
Argentina,ARG,3/19/2021,2939364,2382859,556505,134211,120166,6.5,5.27,1.23,2659,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health,http://datos.salud.gob.ar/dataset/vacunas-contra-covid-19-dosis-aplicadas-en-la-republica-argentina
